Timestamp,/DSEvents,/DSLog/BatteryVoltage,/DSLog/CANUtilization,/DSLog/CPUUtilization,/DSLog/PacketLoss,/DSLog/PowerDistributionCurrents,/DSLog/PowerDistributionCurrents/length,/DSLog/Status/Brownout,/DSLog/Status/DSDisabled,/DSLog/Status/DSTeleop,/DSLog/Status/RobotAuto,/DSLog/Status/RobotDisabled,/DSLog/Status/RobotTeleop,/DSLog/Status/Watchdog,/DSLog/TripTimeMS
135.03999999999527,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.578125,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.05999999999528,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.0799999999953,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.0999999999953,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5703125,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.13999999999533,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5625,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.15999999999534,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.55078125,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.17999999999535,"Info Rail Faults: 12V - 0; 5V - 0; 3.3V - 0.",12.5703125,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.19054794311523,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5703125,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.19999999999536,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55859375,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.21999999999537,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.23999999999538,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55078125,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.2599999999954,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.546875,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.2799999999954,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55859375,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.31999999999542,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.35999999999544,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55859375,0.165,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.39999999999546,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.20500000000000002,0.655,0.36,[],0,false,true,false,false,false,false,false,6.5
135.4999999999955,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,4
135.51999999999552,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55859375,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,4
135.53999999999553,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5703125,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,4
135.55999999999554,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,4
135.57999999999555,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55078125,0.20500000000000002,0.655,0,[],0,false,true,false,false,false,false,false,4
135.59999999999556,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55859375,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
135.61999999999557,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
135.6599999999956,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.578125,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
135.6799999999956,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5625,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
135.71999999999562,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.55078125,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
135.73999999999563,"[phoenix] Signal Logger: Available disk space (84 MB) is low; at 50 MB; old hoot logs will be deleted. Use Tuner X to download and delete hoot logs.",12.5703125,0.23,0.655,0,[],0,false,true,false,false,false,false,false,4
